id,database_key,optimization_key,query_key,iteration,start_time,end_time,execution_time,client_energy_consumed,server_energy_consumed,,,
91,postgres,base,2,3,1719163103385,1719163103605,220,665.686667,331137.787375,,,
144,postgres,base,2,30,1719163206472,1719163206711,239,0,301288.321192,,,
94,postgres,base,2,4,1719163108664,1719163108883,219,1939.693333,316056.27907,,,
95,postgres,base,2,5,1719163111855,1719163112072,217,6482.890365,316541.651163,,,
97,postgres,base,2,6,1719163115079,1719163115295,216,0,306076.907216,,,
99,postgres,base,2,7,1719163120365,1719163120582,217,781.653333,320514.95,,,
101,postgres,base,2,8,1719163123562,1719163123780,218,1888.42,316191.26,,,
103,postgres,base,2,9,1719163126760,1719163126977,217,762.634551,319994.730104,,,
1706,postgres,base,20,1,1719165463937,1719165465260,1323,0,3176911.131905,,,
1747,postgres,base,20,10,1719165510024,1719165511339,1315,708.165563,2532514.135079,,,
1751,postgres,base,20,11,1719165514226,1719165515543,1317,0,2538786.282217,,,
1757,postgres,base,20,12,1719165520508,1719165521825,1317,0,2524088.097087,,,
1759,postgres,base,20,13,1719165524706,1719165526024,1318,0,2561575.674801,,,
1764,postgres,base,20,14,1719165528898,1719165530215,1317,0,2492762.434999,,,
1768,postgres,base,20,15,1719165533094,1719165534410,1316,0,2500653.458154,,,
1771,postgres,base,20,16,1719165537278,1719165538590,1312,0,2553567.623444,,,
1777,postgres,base,20,17,1719165543557,1719165544873,1316,558.239203,2506299.993464,,,
1781,postgres,base,20,18,1719165547749,1719165549059,1310,0,2562133.987522,,,
1785,postgres,base,20,19,1719165551943,1719165553259,1316,0,2499207.397218,,,
1711,postgres,base,20,2,1719165470218,1719165471533,1315,0,2529168.306714,,,
1789,postgres,base,20,20,1719165556136,1719165557454,1318,0,2539520.656614,,,
1794,postgres,base,20,21,1719165562418,1719165563731,1313,0,2531795.710884,,,
1799,postgres,base,20,22,1719165566625,1719165567943,1318,0,2550952.726213,,,
1801,postgres,base,20,23,1719165570815,1719165572136,1321,566.348837,2539199.515386,,,
1805,postgres,base,20,24,1719165575008,1719165576325,1317,0,2555184.310432,,,
1810,postgres,base,20,25,1719165581288,1719165582602,1314,0,2554903.986442,,,
1816,postgres,base,20,26,1719165587572,1719165588887,1315,0,2493409.405013,,,
1822,postgres,base,20,27,1719165593851,1719165595167,1316,0,2511755.297851,,,
1825,postgres,base,20,28,1719165598035,1719165599352,1317,0,2537861.955721,,,
1829,postgres,base,20,29,1719165602226,1719165603553,1327,0,2484276.262465,,,
1716,postgres,base,20,3,1719165474406,1719165475721,1315,0,2536957.257736,,,
1833,postgres,base,20,30,1719165606418,1719165607742,1324,0,2524344.464298,,,
1721,postgres,base,20,4,1719165478594,1719165479907,1313,0,2507862.870653,,,
1725,postgres,base,20,5,1719165484875,1719165486191,1316,0,2572814.365983,,,
1728,postgres,base,20,6,1719165489065,1719165490384,1319,0,2536306.637698,,,
1734,postgres,base,20,7,1719165495349,1719165496667,1318,0,2532883.69718,,,
1738,postgres,base,20,8,1719165499542,1719165500856,1314,0,2527567.363333,,,
1743,postgres,base,20,9,1719165505830,1719165507151,1321,0,2513740.374482,,,
1837,postgres,base,21,1,1719165610615,1719165611093,478,0,571945.189369,,,
1869,postgres,base,21,10,1719165645602,1719165646080,478,2855.056478,1633347.553358,,,
1873,postgres,base,21,11,1719165648790,1719165649268,478,0,1624129.239247,,,
1876,postgres,base,21,12,1719165651980,1719165652458,478,0,1659395.069767,,,
1879,postgres,base,21,13,1719165655170,1719165655653,483,0,1632621.933133,,,
1882,postgres,base,21,14,1719165658357,1719165658835,478,0,1660693.788206,,,
1886,postgres,base,21,15,1719165663625,1719165664097,472,0,1634576.837209,,,
1889,postgres,base,21,16,1719165666818,1719165667303,485,1302.215947,1634185.67691,,,
1892,postgres,base,21,17,1719165670002,1719165670482,480,0,1683039.42295,,,
1897,postgres,base,21,18,1719165675274,1719165675757,483,0,1643828.690986,,,
1900,postgres,base,21,19,1719165678465,1719165678947,482,512.533113,1672463.667774,,,
1841,postgres,base,21,2,1719165613810,1719165614289,479,0,1637666.361236,,,
1904,postgres,base,21,20,1719165683745,1719165684227,482,0,1628384.319959,,,
1908,postgres,base,21,21,1719165689024,1719165689505,481,0,1630462.068206,,,
1914,postgres,base,21,22,1719165694303,1719165694777,474,1233.272425,1630663.762126,,,
1918,postgres,base,21,23,1719165699570,1719165700046,476,539.986711,1662558.88,,,
1921,postgres,base,21,24,1719165702762,1719165703240,478,0,1630727.671096,,,
1926,postgres,base,21,25,1719165708048,1719165708526,478,0,1619889.198948,,,
1930,postgres,base,21,26,1719165713332,1719165713811,479,0,1653936.798483,,,
1936,postgres,base,21,27,1719165718617,1719165719097,480,0,1660731.50804,,,
1938,postgres,base,21,28,1719165721796,1719165722276,480,0,1659304.762625,,,
1943,postgres,base,21,29,1719165727066,1719165727539,473,0,1663722.665474,,,
1843,postgres,base,21,3,1719165616995,1719165617474,479,0,1667881.601329,,,
1947,postgres,base,21,30,1719165732341,1719165732825,484,0,1625501.459483,,,
1847,postgres,base,21,4,1719165620195,1719165620673,478,0,1658285.023256,,,
1849,postgres,base,21,5,1719165623383,1719165623863,480,0,1656353.540927,,,
1854,postgres,base,21,6,1719165628666,1719165629146,480,0,1630359.924817,,,
1858,postgres,base,21,7,1719165631861,1719165632341,480,0,1643726.121646,,,
1861,postgres,base,21,8,1719165635051,1719165635528,477,0,1645182.776667,,,
1864,postgres,base,21,9,1719165640326,1719165640805,479,0,1625207.394241,,,
2011,postgres,base,22,1,1719165737617,1719165822479,84862,4665.748344,176650014.996544,,,
2493,postgres,base,22,10,1719166535925,1719166620608,84683,3740.928747,176996396.43174,,,
2526,postgres,base,22,11,1719166623481,1719166708114,84633,3757.046535,178955510.767237,,,
2560,postgres,base,22,12,1719166711033,1719166795690,84657,7695.27586,178099772.38971,,,
2605,postgres,base,22,13,1719166798546,1719166883192,84646,2555.743427,177671321.959876,,,
2632,postgres,base,22,14,1719166888159,1719166972817,84658,5297.809894,179012769.569943,,,
2651,postgres,base,22,15,1719166975672,1719167060301,84629,3362.142967,176795215.780229,,,
2676,postgres,base,22,16,1719167065318,1719167150018,84700,6022.662506,177175437.436103,,,
2701,postgres,base,22,17,1719167154942,1719167239620,84678,456.145695,179534091.456146,,,
2718,postgres,base,22,18,1719167244538,1719167329159,84621,479.387417,176674432.681984,,,
2720,postgres,base,22,19,1719167332076,1719167416709,84633,986.872511,177990619.009049,,,
2077,postgres,base,22,2,1719165827264,1719165911938,84674,1570.337748,177282872.129536,,,
2722,postgres,base,22,20,1719167419580,1719167504220,84640,1882.585301,177385597.450966,,,
2724,postgres,base,22,21,1719167507121,1719167591735,84614,0,177517346.148552,,,
2726,postgres,base,22,22,1719167594667,1719167679318,84651,975.651988,177617565.605104,,,
2728,postgres,base,22,23,1719167684294,1719167768971,84677,944.429473,177861316.535933,,,
2730,postgres,base,22,24,1719167773922,1719167858601,84679,900.97351,178033685.604956,,,
2732,postgres,base,22,25,1719167861467,1719167946136,84669,16758.726453,177860575.411754,,,
2734,postgres,base,22,26,1719167951101,1719168035714,84613,1874.496689,177262661.824969,,,
2736,postgres,base,22,27,1719168040725,1719168125364,84639,1401.182119,177144990.649797,,,
2738,postgres,base,22,28,1719168130372,1719168214986,84614,502.629139,178524661.140554,,,
2740,postgres,base,22,29,1719168217918,1719168302589,84671,968.675497,178737814.50827,,,
2138,postgres,base,22,3,1719165916907,1719166001564,84657,2691.144027,177657521.452489,,,
2742,postgres,base,22,30,1719168305474,1719168390100,84626,968.974423,178641069.794731,,,
2202,postgres,base,22,4,1719166004459,1719166089092,84633,3136.270731,179241341.282846,,,
2267,postgres,base,22,5,1719166094042,1719166178659,84617,9002.156817,176820764.124665,,,
2322,postgres,base,22,6,1719166181591,1719166266209,84618,2015.97351,176941740.942882,,,
2378,postgres,base,22,7,1719166271231,1719166356136,84905,4210.51649,181203559.596227,,,
2416,postgres,base,22,8,1719166358742,1719166443395,84653,4171.267123,177134352.869489,,,
2451,postgres,base,22,9,1719166446283,1719166530957,84674,3146.778476,176679802.818798,,,
146,postgres,base,3,1,1719163211755,1719163212106,351,0,331569.38,,,
164,postgres,base,3,10,1719163246784,1719163247131,347,0,904537.954133,,,
166,postgres,base,3,11,1719163249975,1719163250318,343,583.874172,932266.348136,,,
168,postgres,base,3,12,1719163253167,1719163253510,343,5855.30897,912891.621343,,,
170,postgres,base,3,13,1719163258446,1719163258789,343,0,933651.141568,,,
172,postgres,base,3,14,1719163261634,1719163261981,347,0,876460.31371,,,
173,postgres,base,3,15,1719163264818,1719163265164,346,524.254967,890922.450848,,,
176,postgres,base,3,16,1719163270098,1719163270443,345,0,916069.076412,,,
178,postgres,base,3,17,1719163275390,1719163275734,344,0,915603.326667,,,
180,postgres,base,3,18,1719163278585,1719163278954,369,83745.714286,904263.942475,,,
182,postgres,base,3,19,1719163281784,1719163282128,344,0,909423.342591,,,
148,postgres,base,3,2,1719163214945,1719163215295,350,0,997714.314086,,,
184,postgres,base,3,20,1719163287075,1719163287420,345,0,886996.30611,,,
186,postgres,base,3,21,1719163292355,1719163292700,345,11157.911528,923515.181015,,,
188,postgres,base,3,22,1719163295546,1719163295889,343,8501.829431,932844.803835,,,
190,postgres,base,3,23,1719163298738,1719163299083,345,70414.504983,959976.664843,,,
192,postgres,base,3,24,1719163301932,1719163302279,347,0,878741.65,,,
194,postgres,base,3,25,1719163307209,1719163307553,344,0,915923.392193,,,
196,postgres,base,3,26,1719163310402,1719163310746,344,1494.039867,910223.874394,,,
198,postgres,base,3,27,1719163313598,1719163313943,345,0,872272.482686,,,
200,postgres,base,3,28,1719163318872,1719163319215,343,5155.734219,884357.10889,,,
202,postgres,base,3,29,1719163322069,1719163322414,345,579.225166,883529.691156,,,
150,postgres,base,3,3,1719163218134,1719163218481,347,98845.269103,908639.433299,,,
203,postgres,base,3,30,1719163325269,1719163325610,341,0,880922.63291,,,
152,postgres,base,3,4,1719163223405,1719163223749,344,535.730897,898535.636434,,,
154,postgres,base,3,5,1719163226617,1719163226985,368,542.215947,899614.44469,,,
156,postgres,base,3,6,1719163229827,1719163230173,346,535.933555,891164.920266,,,
158,postgres,base,3,7,1719163235110,1719163235452,342,0,923257.468227,,,
160,postgres,base,3,8,1719163238307,1719163238656,349,0,927341.595971,,,
162,postgres,base,3,9,1719163241503,1719163241850,347,0,915530.825607,,,
206,postgres,base,4,1,1719163330561,1719163330684,123,7522.26415,872304.135646,,,
216,postgres,base,4,10,1719163365626,1719163365724,98,0,102107.440678,,,
217,postgres,base,4,11,1719163368824,1719163368927,103,0,101864.295918,,,
218,postgres,base,4,12,1719163372013,1719163372116,103,927.44702,109950.466667,,,
219,postgres,base,4,13,1719163375209,1719163375305,96,0,112247.433333,,,
220,postgres,base,4,14,1719163380480,1719163380585,105,0,97686.210702,,,
221,postgres,base,4,15,1719163385769,1719163385871,102,0,104617.05,,,
222,postgres,base,4,16,1719163391053,1719163391156,103,0,112314.518272,,,
223,postgres,base,4,17,1719163396325,1719163396425,100,536.380795,101510.493377,,,
224,postgres,base,4,18,1719163399526,1719163399630,104,0,97495.20598,,,
225,postgres,base,4,19,1719163404805,1719163404909,104,0,99697.936455,,,
208,postgres,base,4,2,1719163333763,1719163333873,110,0,151850.2,,,
226,postgres,base,4,20,1719163410089,1719163410188,99,0,102443.61,,,
227,postgres,base,4,21,1719163415376,1719163415477,101,0,101313.84,,,
228,postgres,base,4,22,1719163418574,1719163418673,99,0,112768.266667,,,
229,postgres,base,4,23,1719163421773,1719163421872,99,0,110907.275748,,,
230,postgres,base,4,24,1719163427061,1719163427158,97,0,111219.10596,,,
231,postgres,base,4,25,1719163430240,1719163430342,102,2077.714572,101546.96875,,,
232,postgres,base,4,26,1719163435532,1719163435626,94,0,112147.766667,,,
233,postgres,base,4,27,1719163440814,1719163440921,107,0,85346.453333,,,
234,postgres,base,4,28,1719163446095,1719163446194,99,0,127020.174497,,,
236,postgres,base,4,29,1719163451397,1719163451495,98,0,111563.833333,,,
209,postgres,base,4,3,1719163336993,1719163337098,105,0,129399.916388,,,
237,postgres,base,4,30,1719163456682,1719163456785,103,0,107374.8,,,
210,postgres,base,4,4,1719163340201,1719163340297,96,6378.166667,113557.541528,,,
211,postgres,base,4,5,1719163343397,1719163343497,100,0,97750.59,,,
212,postgres,base,4,6,1719163348677,1719163348785,108,0,99259.953488,,,
213,postgres,base,4,7,1719163351871,1719163351972,101,0,119394.633333,,,
214,postgres,base,4,8,1719163355069,1719163355178,109,0,113342.591362,,,
215,postgres,base,4,9,1719163360354,1719163360455,101,0,118245.133333,,,
239,postgres,base,5,1,1719163461960,1719163462194,234,0,106932.051903,,,
254,postgres,base,5,10,1719163505325,1719163505559,234,0,631504.72,,,
256,postgres,base,5,11,1719163510612,1719163510846,234,0,622561.866667,,,
257,postgres,base,5,12,1719163515896,1719163516128,232,0,625115.23588,,,
259,postgres,base,5,13,1719163519096,1719163519330,234,0,657046.043189,,,
260,postgres,base,5,14,1719163522289,1719163522523,234,720.049834,657811.769231,,,
262,postgres,base,5,15,1719163527571,1719163527805,234,0,632440.094595,,,
263,postgres,base,5,16,1719163530770,1719163531005,235,0,594145.953488,,,
265,postgres,base,5,17,1719163533959,1719163534194,235,0,674032.746479,,,
267,postgres,base,5,18,1719163539241,1719163539475,234,0,652079.112957,,,
269,postgres,base,5,19,1719163542423,1719163542661,238,0,653529.488372,,,
241,postgres,base,5,2,1719163465141,1719163465376,235,731.202658,703316.422939,,,
270,postgres,base,5,20,1719163545619,1719163545854,235,0,673582.928571,,,
272,postgres,base,5,21,1719163550904,1719163551139,235,0,625686.212625,,,
274,postgres,base,5,22,1719163556192,1719163556432,240,0,657577,,,
276,postgres,base,5,23,1719163559385,1719163559621,236,1822.506667,652377.578073,,,
278,postgres,base,5,24,1719163564662,1719163564894,232,0,627988.099668,,,
279,postgres,base,5,25,1719163567852,1719163568088,236,0,659437.446667,,,
281,postgres,base,5,26,1719163571048,1719163571285,237,0,679631.989831,,,
283,postgres,base,5,27,1719163576329,1719163576568,239,0,656105.743333,,,
285,postgres,base,5,28,1719163579518,1719163579758,240,0,632283.52,,,
287,postgres,base,5,29,1719163584802,1719163585037,235,0,653780.06,,,
242,postgres,base,5,3,1719163470420,1719163470653,233,0,665689,,,
288,postgres,base,5,30,1719163587989,1719163588224,235,0,625855.780731,,,
244,postgres,base,5,4,1719163475708,1719163475942,234,665.707641,657027.506667,,,
246,postgres,base,5,5,1719163480993,1719163481223,230,703.425249,650777.893688,,,
247,postgres,base,5,6,1719163486278,1719163486517,239,0,632777.023411,,,
249,postgres,base,5,7,1719163489465,1719163489700,235,0,663589.902685,,,
251,postgres,base,5,8,1719163494750,1719163494985,235,713.156146,627296.598007,,,
252,postgres,base,5,9,1719163500027,1719163500260,233,0,621854.192691,,,
290,postgres,base,6,1,1719163591181,1719163591459,278,0,629870.598007,,,
306,postgres,base,6,10,1719163626245,1719163626524,279,0,880880.466501,,,
307,postgres,base,6,11,1719163629442,1719163629718,276,11187.72,902450.17575,,,
309,postgres,base,6,12,1719163632640,1719163632918,278,0,840995.879514,,,
311,postgres,base,6,13,1719163637918,1719163638193,275,0,891366.97619,,,
313,postgres,base,6,14,1719163641126,1719163641401,275,0,906173.656621,,,
315,postgres,base,6,15,1719163644318,1719163644596,278,4218.916944,881313.480684,,,
317,postgres,base,6,16,1719163649590,1719163649866,276,0,872689.180233,,,
319,postgres,base,6,17,1719163652781,1719163653057,276,0,874814.512141,,,
321,postgres,base,6,18,1719163655964,1719163656241,277,537.188742,881981.07309,,,
323,postgres,base,6,19,1719163661245,1719163661523,278,0,851332.705382,,,
292,postgres,base,6,2,1719163594380,1719163594659,279,518.89701,856224.284671,,,
325,postgres,base,6,20,1719163664448,1719163664723,275,0,896480.559728,,,
326,postgres,base,6,21,1719163667641,1719163667916,275,0,857516.997659,,,
329,postgres,base,6,22,1719163672919,1719163673199,280,0,845405.681063,,,
331,postgres,base,6,23,1719163676108,1719163676383,275,0,828490.260214,,,
332,postgres,base,6,24,1719163679300,1719163679581,281,1053.817276,828303.685176,,,
334,postgres,base,6,25,1719163682487,1719163682764,277,0,835329.003322,,,
336,postgres,base,6,26,1719163685681,1719163685959,278,0,878022.085634,,,
338,postgres,base,6,27,1719163690976,1719163691253,277,0,831079.787375,,,
340,postgres,base,6,28,1719163694164,1719163694443,279,0,842682.90381,,,
342,postgres,base,6,29,1719163697356,1719163697633,277,0,889277.476416,,,
294,postgres,base,6,3,1719163599664,1719163599942,278,0,848939.57289,,,
344,postgres,base,6,30,1719163700548,1719163700827,279,0,833670.456424,,,
295,postgres,base,6,4,1719163602858,1719163603134,276,0,845052.76,,,
297,postgres,base,6,5,1719163606059,1719163606338,279,0,875129.859887,,,
299,postgres,base,6,6,1719163611341,1719163611620,279,654.960133,864321.770067,,,
300,postgres,base,6,7,1719163614556,1719163614835,279,0,875276.043333,,,
302,postgres,base,6,8,1719163617772,1719163618049,277,0,871518.101515,,,
304,postgres,base,6,9,1719163620972,1719163621248,276,290383.966667,847097.880399,,,
345,postgres,base,7,1,1719163703737,1719163704209,472,0,856376.827265,,,
363,postgres,base,7,10,1719163740852,1719163741326,474,0,1019123.598234,,,
365,postgres,base,7,11,1719163746134,1719163746617,483,2062.78,998095.91541,,,
367,postgres,base,7,12,1719163749329,1719163749811,482,479.18543,995738.149073,,,
